20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Hip, CompShg, BrkFace, Plywood, Stone, TA, TA, CBlock, TA, Gd, Gd, BLQ, Unf, GasA, Fa, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, P, NA, NA, NA, WD , Normal, 215000
50, C (all), Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, IDOTRR, Feedr, Feedr, 1Fam, 1.5Fin, 3, 2, Hip, CompShg, Plywood, Plywood, None, Fa, Fa, CBlock, TA, Fa, No, Unf, Unf, GasA, TA, N, SBrkr, Fa, Typ, NA, NA, NA, NA, NA, N, NA, MnPrv, NA, ConLD, Abnorml, 85000
30, C (all), Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1Story, 4, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Fa, N, FuseP, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , Normal, 75000
120, RM, Pave, NA, IR1, HLS, AllPub, Inside, Mod, Crawfor, Norm, Norm, TwnhsE, 1Story, 8, 5, Hip, CompShg, CemntBd, CmentBd, Stone, Ex, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, New, Partial, 230000
30, I (all), Grvl, NA, Reg, Lvl, NoSewr, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1Story, 2, 4, Gable, CompShg, Wd Sdng, Wd Sdng, None, Fa, Fa, CBlock, NA, NA, NA, NA, NA, GasA, TA, N, FuseA, TA, Min1, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, ConLD, Normal, 57625
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 2Story, 8, 5, Gable, CompShg, CemntBd, CmentBd, None, Gd, TA, PConc, Gd, TA, No, ALQ, BLQ, GasA, Ex, Y, SBrkr, Gd, Typ, TA, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 251000
50, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Mitchel, Norm, Norm, 1Fam, 1.5Fin, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Ex, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Ex, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Abnorml, 239686
20, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 7, 5, Hip, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Ex, TA, Mn, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 240000
60, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Mitchel, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Ex, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, TA, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 215000
85, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, SFoyer, 6, 6, Gable, CompShg, Plywood, Plywood, None, TA, TA, CBlock, TA, TA, Av, ALQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 156450
85, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, SFoyer, 6, 7, Gable, CompShg, Plywood, Plywood, None, TA, TA, CBlock, Gd, TA, Av, GLQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, Fa, Attchd, RFn, TA, TA, Y, NA, GdWo, NA, WD , Normal, 173000
90, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, Duplex, 1.5Fin, 5, 5, Gable, CompShg, Plywood, Plywood, None, TA, TA, CBlock, NA, NA, NA, NA, NA, GasA, TA, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, COD, Normal, 126000
80, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Mitchel, Norm, Norm, 1Fam, SLvl, 7, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, GdPrv, NA, WD , Normal, 173000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, PConc, Gd, TA, No, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, COD, Abnorml, 152000
20, RL, Pave, NA, IR1, Lvl, NoSeWa, CulDSac, Gtl, Timber, Norm, Norm, 1Fam, SLvl, 6, 6, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, GLQ, Rec, GasA, Gd, Y, FuseA, Gd, Typ, Gd, Basment, RFn, TA, TA, Y, NA, NA, NA, COD, Abnorml, 137500
20, RL, Pave, NA, IR3, Low, AllPub, Inside, Sev, Timber, Norm, Norm, 1Fam, 1Story, 7, 5, Hip, CompShg, BrkFace, BrkFace, None, TA, TA, CBlock, Gd, TA, Gd, ALQ, Rec, GasW, TA, Y, SBrkr, TA, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 375000
20, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 9, 5, Hip, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Ex, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 315500
60, RL, Pave, NA, IR1, HLS, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Ex, TA, Av, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, New, Partial, 224500
20, RL, Pave, NA, IR1, HLS, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 9, 5, Gable, CompShg, CemntBd, CmentBd, Stone, Ex, TA, CBlock, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Ex, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 410000
20, RL, Pave, NA, IR1, HLS, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 9, 5, Gable, CompShg, CemntBd, CmentBd, BrkFace, Ex, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 316500
20, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 8, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 201000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, Gd, TA, Mn, GLQ, Unf, GasA, TA, Y, SBrkr, Gd, Typ, TA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 175000
60, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Timber, Norm, Norm, 1Fam, 2Story, 6, 8, Gable, CompShg, MetalSd, MetalSd, None, TA, Gd, PConc, Gd, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, TA, BuiltIn, Fin, TA, TA, Y, NA, NA, Shed, WD , Normal, 204000
80, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, SLvl, 7, 5, Hip, CompShg, Plywood, Plywood, BrkFace, TA, TA, PConc, Gd, TA, Gd, GLQ, ALQ, GasA, Ex, Y, SBrkr, Gd, Min1, Fa, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 213500
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 8, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, TA, PConc, Ex, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 220000
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Timber, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Abnorml, 170000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 9, 5, Hip, CompShg, VinylSd, VinylSd, BrkFace, Ex, TA, PConc, Ex, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 315000
20, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, Timber, Norm, Norm, 1Fam, 1Story, 9, 5, Hip, CompShg, CemntBd, CmentBd, Stone, Ex, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 425000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 139500
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 4, Hip, CompShg, HdBoard, HdBoard, BrkFace, TA, Fa, Slab, NA, NA, NA, NA, NA, GasA, TA, Y, SBrkr, TA, Min1, TA, Attchd, Unf, TA, TA, Y, NA, GdPrv, NA, WD , Normal, 115000
120, RM, Pave, NA, Reg, Lvl, AllPub, FR2, Gtl, Mitchel, Norm, Norm, TwnhsE, 1Story, 6, 5, Hip, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Ex, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 162000
120, RM, Pave, NA, Reg, Lvl, AllPub, FR2, Gtl, Mitchel, Norm, Norm, TwnhsE, 1Story, 6, 5, Hip, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Ex, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 165000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, MeadowV, Norm, Norm, Twnhs, SLvl, 4, 5, Gable, CompShg, CemntBd, CmentBd, None, TA, TA, CBlock, Gd, TA, Gd, GLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, BuiltIn, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 91000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, RFn, TA, TA, Y, NA, GdWo, Shed, WD , Normal, 130000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, MeadowV, Norm, Norm, Twnhs, SFoyer, 4, 8, Gable, CompShg, CemntBd, CmentBd, None, TA, Gd, CBlock, Gd, TA, Av, GLQ, Unf, GasA, TA, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 86000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Mod, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 5, Hip, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Po, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 160000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, MeadowV, Norm, Norm, TwnhsE, SFoyer, 4, 4, Gable, CompShg, CemntBd, CmentBd, None, TA, TA, CBlock, Gd, TA, Av, GLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 80000
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, MeadowV, Norm, Norm, Twnhs, 2Story, 4, 6, Gable, CompShg, CemntBd, CmentBd, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, TA, Typ, TA, NA, NA, NA, NA, Y, NA, NA, NA, WD , Normal, 97000
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, MeadowV, Norm, Norm, TwnhsE, 2Story, 4, 4, Gable, CompShg, CemntBd, CmentBd, None, TA, TA, CBlock, TA, TA, No, BLQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 88000
85, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, SFoyer, 5, 8, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, Gd, TA, Av, GLQ, BLQ, GasA, Gd, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 131900
80, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, SLvl, 6, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, Gd, CBlock, Gd, TA, Av, Rec, GLQ, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, Shed, WD , Normal, 131250
85, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Mitchel, Norm, Norm, 1Fam, SFoyer, 5, 6, Gable, CompShg, Plywood, Plywood, BrkFace, TA, Gd, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 165500
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Mitchel, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, HdBoard, Plywood, None, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, Y, NA, MnPrv, NA, WD , Normal, 112000
85, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, SFoyer, 5, 6, Gable, CompShg, HdBoard, Wd Shng, None, TA, TA, PConc, Gd, TA, Av, GLQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, Fa, Detchd, Unf, TA, TA, Y, NA, GdPrv, NA, WD , Normal, 149000
50, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, Wood, Gd, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, MnPrv, Shed, WD , Normal, 143000
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Mitchel, Norm, Norm, 1Fam, 2Story, 5, 5, Gable, CompShg, HdBoard, Wd Shng, None, TA, TA, PConc, Gd, TA, No, ALQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 130000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Mod, Mitchel, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, Plywood, ImStucc, None, TA, TA, PConc, TA, TA, Gd, ALQ, Unf, GasA, TA, Y, SBrkr, Gd, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 196000
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Mod, Mitchel, Norm, Norm, 1Fam, 2Story, 5, 7, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, Ex, CBlock, TA, TA, Gd, BLQ, LwQ, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, RFn, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 173000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 8, Hip, CompShg, MetalSd, MetalSd, None, Ex, TA, CBlock, Gd, TA, No, ALQ, BLQ, GasA, Ex, Y, SBrkr, TA, Min1, TA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 176500
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 7, Gable, CompShg, BrkFace, Plywood, None, TA, TA, CBlock, TA, TA, Mn, BLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 237500
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, Fa, TA, Mn, ALQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, Gd, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 206900
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, TA, TA, No, BLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 187500
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Gd, TA, No, ALQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 165000
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 195500
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 192000
60, RL, Pave, NA, IR2, Lvl, AllPub, Corner, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, PConc, Gd, TA, No, Rec, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 173000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, HdBoard, HdBoard, None, Gd, TA, PConc, Gd, TA, No, GLQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 177900
60, RL, Pave, NA, IR2, HLS, AllPub, FR2, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 175000
120, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, StoneBr, Norm, Norm, TwnhsE, 1Story, 8, 5, Gable, CompShg, CemntBd, CmentBd, None, Gd, TA, PConc, Ex, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 286000
120, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, StoneBr, Norm, Norm, 1Fam, 1Story, 8, 5, Gable, CompShg, CemntBd, CmentBd, None, Gd, TA, PConc, Ex, TA, Mn, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Min1, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 247900
120, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, StoneBr, Norm, Norm, TwnhsE, 1Story, 8, 5, Gable, CompShg, HdBoard, HdBoard, None, Gd, TA, PConc, Gd, TA, No, GLQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 180000
120, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, StoneBr, Norm, Norm, TwnhsE, 1Story, 8, 5, Gable, CompShg, HdBoard, HdBoard, None, Gd, TA, PConc, Gd, TA, Mn, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 180000
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 181000
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Family, 183000
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, PConc, Gd, TA, No, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 188000
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, MetalSd, MetalSd, None, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, Shed, WD , Normal, 194500
60, RL, Pave, NA, Reg, Lvl, AllPub, FR3, Gtl, Gilbert, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, PConc, Gd, TA, No, ALQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Attchd, Fin, TA, TA, Y, NA, GdPrv, NA, WD , Normal, 185000
120, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, StoneBr, Norm, Norm, TwnhsE, 1Story, 8, 5, Gable, CompShg, HdBoard, HdBoard, None, Gd, TA, PConc, Gd, TA, Mn, GLQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 189000
120, RL, Pave, NA, IR1, HLS, AllPub, Inside, Mod, StoneBr, Norm, Norm, TwnhsE, 1Story, 8, 5, Gable, CompShg, HdBoard, HdBoard, None, Gd, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 188500
60, RL, Pave, NA, IR1, HLS, AllPub, Corner, Gtl, StoneBr, Norm, Norm, 1Fam, 2Story, 8, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 355000
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, StoneBr, Norm, Norm, 1Fam, 2Story, 9, 5, Hip, CompShg, VinylSd, VinylSd, BrkFace, Gd, TA, PConc, Gd, Gd, No, Unf, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 325000
20, RL, Pave, NA, IR1, HLS, AllPub, CulDSac, Gtl, StoneBr, Norm, Norm, 1Fam, 1Story, 9, 5, Hip, CompShg, VinylSd, VinylSd, BrkFace, Ex, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 387000
20, RL, Pave, NA, IR1, Bnk, NoSewr, FR2, Gtl, Gilbert, Feedr, Norm, 1Fam, 1Story, 6, 2, Hip, CompShg, BrkFace, BrkFace, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, FuseA, TA, Min2, Gd, Attchd, Unf, TA, TA, Y, NA, NA, Shed, WD , Normal, 115000
120, RL, Pave, NA, Reg, HLS, AllPub, Inside, Gtl, StoneBr, PosN, PosN, TwnhsE, 1Story, 9, 5, Hip, CompShg, MetalSd, MetalSd, BrkFace, Ex, TA, PConc, Ex, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 334000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Gilbert, Norm, Norm, 1Fam, 1Story, 6, 5, Hip, CompShg, AsbShng, AsbShng, BrkFace, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, TA, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Family, 133000
